Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL 
Kaps Focus Insoles,Health->Other Healthcare->Footcare->Insoles,,P-800776,Kaps Focus silicon heel cups absorb microshocks. This helps relieve tired and overloaded feet. They can also relieve pain in the heel area.,"Kaps Focus heel cups are a soft, silicon pad under the heel makes walking more comfortable and relieves pain due to calcaneal spur.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-focus-insoles/p-800776
Kaps Dropmed Insoles,Health->Other Healthcare->Footcare->Insoles,,P-800765,Kaps Dropmed metatarsal arch support spreads the pressure in the front part of the foot sole. It relieves problems caused by transversal flatfoot. It is made of flexible latex foam covered with goat leather.,"KAPS products are manufactured in  Rzezawa, Southern  Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-dropmed-insoles/p-800765
Kaps Alu Tech Relax Insoles,Health->Other Healthcare->Footcare->Insoles,,P-800751,Kaps Alu Tech Relax insoles are designed to prevent the longitudinal and transverse arches from falling.,"Kap Alu Tech Relax insoles support the longitudinal arch. They include an arch support and have the beneficial effect on the spread of pressure in the front part of the sole. They amortise your feet and significantly reduce microshocks appearing when the heel touches hard surfaces. They are especially recommended for people who often stand or walk at work. Alu Tech Relax insoles are made of shaped material, warm wool, insulating aluminium foil and latex foam with active carbon to absorb unpleasant smells. With good warming and protective properties, the insoles keeps your feet warm.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-alu-tech-relax-insoles/p-800751
Kaps Bamboo & Alum Fresh Insoles Size,Health->Other Healthcare->Footcare->Insoles,,P-800826,Kaps Bamboo & Alum Fresh insoles are comfortable and hygienic and provide a feeling of freshness in normal and intensive physical activity.,"Kaps Bamboo & Alum Fresh insoles are produced from bamboo fiber, activated carbon and natural potassium alum - ingredients that inhibit the multiplication of pathogenic fungi and bacteria. The insoles will absorb sweat secreted by the foot, ensuring freshness and hygiene of your feet every day. The latex foam layer provides a soft feel, increasing comfort while walking. They are designed for urban footwear, leisure, sport and vocational training, especially for people with excessive sweating of the feet and mycosis of feet. The insoles can be hand washed at 300 degrees Celsius.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-bamboo-and-alum-fresh-insoles-size/p-800826
Kaps Heelmed Heel Cups,Health->Other Healthcare->Footcare->Insoles,,P-800779,"Kaps Heelmed Heel cups are recommended in case of forming or already existing calcaneal spurs. Once the dot is removed, the cut forms a safe area in which the painful spur is protected against the pressure from the hard surface of the shoe.","Kaps Heelmed Heel cups are made of sheep leather and latex foam.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-heelmed-heel-cups/p-800779
Kaps Allevia Insoles,Health->Other Healthcare->Footcare->Insoles,,P-800740,KAPS Allevia Insoles are designed to alleve the discomfort of  metatarsal flat feet.,"Kaps Allevia Insoles include an inbuilt m etatarsal arch support and cushion to bring forefoot / ball of foot pain relief (metatarsalgia). They are desinged to alleviate  hammertoe and convex forefoot deformities. They are m ade of genuine top quality sweat absorbing leather.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-allevia-insoles/p-800740
Jumper Finger Pulse Oximeter,Health->Other Healthcare->Electrical Health Care,26.95,JPD-500B,"The Jumper Finger Pulse Oximeter  is used to monitor the Sp02 and pulse  rate through  the finger. It is compact and portable making it ideal for use at home or out and about. It is easy to use with its LED screen, alarm function and single button operation. It is  especially  useful for monitoring the  oxygen  levels and pulse  of people conditions such  as Chronic Obstructive Pulmonary Disease (COPD),  asthma, Congestive Heart Failure (CHF) as well as many others.",,,,https://www.inishpharmacy.com/p/jumper-finger-pulse-oximeter/jpd-500b
Medicare A2 Automatic Upper Arm Blood Pressure Monitor,Health->Other Healthcare->Electrical Health Care,45.00,400020,"This upper arm blood pressure monitor has an easy to use wide angle display, it is both comfortable and accurate, giving you a fast and precise reading. with a memory function of up to 3 users, it is ideal to have in the household.  The cuff range is 23 - 33cm (9 - 13in)",,,,https://www.inishpharmacy.com/p/medicare-a2-automatic-upper-arm-blood-pressure-monitor/400020
Maalox Oral Suspension Mint Flavour 250ml,Medicines->Stomach / Gastrointestinal ->Bloating/Gas,5.50,MAALOX,"Maalox Plus Oral Suspension is used to gently relieves the symptoms of trapped wind, bloating, heartburn and indigestion. Refreshing Mint flavour.  You Must Be Aged Over 18 Years to Purchase This Product","Maalox Plus Oral Suspension gently relieves the symptoms of trapped wind, bloating, heartburn and indigestion.  Maalox Plus lowers the level of acid in the stomach and the anti-foaming agent helps to remove gas.  Who can use?  Maalox Plus Oral Suspension should be used by adults only.  How to take?  Adults take one or two 5ml spoonful’s 4 times a day, 20 minutes to an hour after meals and at bedtime.    If you are pregnant or breast-feeding  If you are pregnant or breast-feeding consult your doctor before purchasing or taking this medicine.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",,,https://www.inishpharmacy.com/p/maalox-oral-suspension-mint-flavour-250ml/maalox
Lumecare Eyelid Wipes,Health,5.95 - 27.95,P-400890,,,,,https://www.inishpharmacy.com/p/lumecare-eyelid-wipes/p-400890
Medicare 1-3 Second T4 Infrared  Ear Thermometer MD632,Mother & Baby->Children's Health->Thermometers & Monitors,25.95,5099390410105,"An infrared Ear thermometer from Lifesense.  A must have for any household, it reads accurate temperature in as little as 1 to 3 seconds.  Suitable for the whole family, from infants to seniors it is a fast and effective way to read the temperature from the ear.",,,,https://www.inishpharmacy.com/p/medicare-1-3-second-t4-infrared--ear-thermometer-md632/5099390410105
Lubristil Lubricating Eye Drops 20 x 0.3ml,Health->Other Healthcare,12.50,lubristil-0032,"Lubristil Lubricating Eye Drops offer immediate and lasting relief for dry or irritated eyes. This preservative-free formula contains Sodium Hyaluronate 0.15% which helps lubricate and hydrate the eye surface. These drops are suitable for anyone who experiences dry eyes or discomfort caused by environmental factors such as dust, pollen, air pollution or the use of computer monitors.","How to use Lubristil  Adults, elderly and children.  Instil 1-2 drops four times a day in the conjunctival sac (inside the lower eyelid).   Side Effects  The use of the product may occasionally cause intolerance (mild burning or irritation). If the symptoms persist, it is advisable to consult your doctor.",,,https://www.inishpharmacy.com/p/lubristil-lubricating-eye-drops-20-x-03ml/lubristil-0032
LamarQue Foot Files 10 Pack,Health->Other Healthcare->Footcare->Cracked Heel / Hard Skin,3.95,800937,"LamarQue Foot Files are for use on rough nails or skin on the feet. They are double sided and 18cm in length, suitable to carry in a purse or handbag.",,,,https://www.inishpharmacy.com/p/lamarque-foot-files-10-pack/800937
Lacri-Lube Presevative Free Eye Ointment 3.5g,Medicines->Eye Health->Dry Eye Conditions,4.85,LACRI35,"Lacri-Lube Presevative Free Eye Ointment 3.5g are used to treat the symptoms of dry eyes such as irritation, burning, soreness or dryness. This happens when you are unable to produce enough natural tears to keep the eyes moist.  You Must Be Aged Over 18 Years to Purchase This Product.  You may find  Xailin Night  a  suitable alternative  to Lacri-Lube, it has the same composition and ingredients.","Who can use?    This product is for use in adults and children over 12 years.    How to use?  Add a small amount of ointment to the lower eye lid and repeat at intervals as you feel the need.  If you are pregnant or breast-feeding.    If you are pregnant or breastfeeding, please consult your doctor before using this product.  Driving and using machines  This medication may cause temporary blurring of vision. If you do experience temporary blurring, do not drive or use machines until your sight is clear.  Taking other medication  If you are currently using (or are planning to use) any other medication to treat an eye condition then you should first apply your other eye medication and then allow a gap of at least 5 minutes before using these drops. They  should always be the last medicine you apply to your eye.  Possible side effects   Your eyes may sting a little or become slightly blurry when the drops are put in. These effects will wear off within a few minutes. If you get any other side effects, talk to your doctor, pharmacist or nurse.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Add a small amount of ointment to the lower eye lid and repeat at intervals as you feel the need.,,https://www.inishpharmacy.com/p/lacri-lube-presevative-free-eye-ointment-35g/lacri35
Lacri-Lube Presevative Free Eye Ointment 5g,Medicines->Eye Health->Dry Eye Conditions,5.95,LACRI-LUBE-5,"Lacri-Lube Presevative Free Eye Ointment 3.5g are used to treat the symptoms of dry eyes such as irritation, burning, soreness or dryness. This happens when you are unable to produce enough natural tears to keep the eyes moist.  You Must Be Aged Over 18 Years to Purchase This Product.  You may find  Xailin Night  a  suitable alternative  to Lacri-Lube, it has the same composition and ingredients.","Who can use?  This product is for use in adults and children over 12 years.    How to use?  Add a small amount of ointment to the lower eye lid and repeat at intervals as you feel the need.  If you are pregnant or breast-feeding.  If you are pregnant or breastfeeding, please consult your doctor before using this product.  Driving and using machines  This medication may cause temporary blurring of vision. If you do experience temporary blurring, do not drive or use machines until your sight is clear.  Taking other medication  If you are currently using (or are planning to use) any other medication to treat an eye condition then you should first apply your other eye medication and then allow a gap of at least 5 minutes before using these drops. They  should always be the last medicine you apply to your eye.  Possible side effects  Your eyes may sting a little or become slightly blurry when the drops are put in. These effects will wear off within a few minutes. If you get any other side effects, talk to your doctor, pharmacist or nurse.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Add a small amount of ointment to the lower eye lid and repeat at intervals as you feel the need.,,https://www.inishpharmacy.com/p/lacri-lube-presevative-free-eye-ointment-5g/lacri-lube-5
Konix Ultrasound Gel 250g,Mother & Baby->Pregnancy Care,4.45,KONIX0019,"Konix Ultrasound Gel  is a clear gel which can be used in multiple ways, from ultrasound to ECG. It is most commonly used alongside a fetal baby doppler by parents to be or midwives.    Get 10% Off Konix Ultrasound Gel When Bought With  Fetal Doppler Baby Heartbeat Monitor",,,,https://www.inishpharmacy.com/p/konix-ultrasound-gel-250g/konix0019
Kneipp Foot Repair Calendula & Rosemary 100ml,Health->Other Healthcare->Footcare,0.00,K912011,"Kneipp Foot Repair Calendula-Rosemary Foot Repair is a moisturising cream that helps to prevent and heal dry, cracked and callused skin. The active ingredients calendula, shea butters and urea help to soothe and deeply moisturise the skin. Your feet will be left feeling soft, revitalised and healthy.",,,,https://www.inishpharmacy.com/p/kneipp-foot-repair-calendula-and-rosemary-100ml/k912011
Kit & Kaboodle 4 in 1 Foot File,Health->Other Healthcare->Footcare->Cracked Heel / Hard Skin,,mu250,"Keep your feet looking their best with this handy and versatile foot file from kit and kaboodle, It has 4 parts to it including a brush, pumice stone, metal file and sandpaper file, everything you need to keep your feet looking and feeling smooth and cared for.",,,,https://www.inishpharmacy.com/p/kit-and-kaboodle-4-in-1-foot-file/mu250
Medicare Fabric Strip Dressing 10 Strips MD001RC,Health->Other Healthcare->Footcare->Chiropody Felt / Padding,2.95,901936,"Medicare Fabric Strip Dressing are soft and flexible to provide extra comfort. These hypoallergenic dressings are absorbent meaning they kind to the skin and the ventilation allows it to breath. They are ideal for treating minor cuts and abrasions. These dressings are latex free, flexible and can be cut to size.",,,,https://www.inishpharmacy.com/p/medicare-fabric-strip-dressing-10-strips-md001rc/901936
Kelkin Tea Tree Conditioner 250ml,Toiletries->Hair Care->Conditioner,4.39,300046,,,,,https://www.inishpharmacy.com/p/kelkin-tea-tree-conditioner-250ml/300046
Kelkin Tea Tree Shampoo 250ml,Toiletries->Hair Care->Shampoo,3.95,300045,,,,,https://www.inishpharmacy.com/p/kelkin-tea-tree-shampoo-250ml/300045
Naveh Clean Ears 15ml,Health->Other Healthcare->Ear Care,10.95,NAVEH7091,"The Naveh Clean Ears spray is an all in one natural spray that helps target hard wax in the ear. The easy to use spray is suitable for all and is best used 2-3 times per week. The scented spray will leave your ear feeling clean, clear and refreshed.",,,,https://www.inishpharmacy.com/p/naveh-clean-ears-15ml/naveh7091
Kaps Wool Insoles,Health->Other Healthcare->Footcare->Insoles,,P-800874,Kaps Wool insoles provide natural warmth and comfort.,"Kaps Wool insoles are made of 100% sheep's natural wool, which heats your feet at very low temperatures. The bottom layer of the insoles are made of latex foam, which stabilises it in the shoes contributing to the comfort of walking.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-wool-insoles/p-800874
NeilMed Ear Wax Removal Kit,Medicines->Other Conditions->Ear Wax Treatments,11.95,801102,"This ear wax removal kit from NeilMed is a simple, easy to use kit for ear wax removal in the comfort of your own home.  It may be used by adults and children over 12 years of age.   Contents:   1 Can Sterile Saline Spray 177 mL (6 fl oz)  1 Bottle of Ear Drops 15 mL (0.5 fl oz)  1 Drainage Collection Cup and 2 Ear Plugs",,,,https://www.inishpharmacy.com/p/neilmed-ear-wax-removal-kit/801102
Naveh Dry Ears Jet Spray 30ml,Health->Other Healthcare->Ear Care,10.70,400029,Naveh Dry Ears Jet Spray has been designed to help relieve unpleasant symptoms and to also prevent ear infections caused by trapped water in the ear. The jet spray works by breaking the surface tension of the water allowing it to run out of the ear canal.,,,,https://www.inishpharmacy.com/p/naveh-dry-ears-jet-spray-30ml/400029
O.R.S. Rehydration Salts (ORS) Blackcurrant Flavour 12 Pack,Health,4.95,400036,"O.R.S. Rehydration Salts are perfect for rehydration before/during exercise and also after periods of diarhhoea or vomiting to replace lost fluids and electrolytes. Packaged in handy tubes, they are easy to take with you.",,,,https://www.inishpharmacy.com/p/ors-rehydration-salts-ors-blackcurrant-flavour-12-pack/400036
Nasal Medical Discreet Snoring Aid,Health->Other Healthcare->Breath Training,10.95,P-NMPURPLE,"This discreet snoring aid from Nasal Medical helps provide instant relief from congestion and snoring which may be caused by nasal constriction (deviated septum, cold and flu) It is designed to fit comfortably just inside the nose to open the nasal passage making breathing easier and increasing airflow.",,,,https://www.inishpharmacy.com/p/nasal-medical-discreet-snoring-aid/p-nmpurple
NAQI Massage Lotion Ultra 500ml,NAQI Massage Lotion Ultra 500ml,12.95,400946,"The Gold Standard for Massage Lotions. Naqi’s bestselling massage lotion is even more skin friendly without parabens and formaldehyde releasers. But retains all its previous assets such as excellent lubricating properties, economical usage and leaves the patients skin dry and soft after treatment. Ideal for use in therapy.","The purpose of NAQI massage is to:   facilitate the gliding movement of the hands on the skin   protect the skin from mechanical stress   promote the penetration of certain products into the skin   to care for the skin of both the therapist as well as that of the patient.  NAQI massage lotions:   are skin-friendly emulsions   have the same pH as skin   are well tolerated by skin   spread well over the body   are well absorbed into the skin    do not block the pores   do not soil clothes   contain hypoallergenic perfumes.  Only for external use. Use only on intact skin.  Espanol:  La loción para masajes más vendida de NAQI® es más agradable a la piel, sin liberadores de formaldehídos ni parabenos. Sin embargo, mantiene las excelentes propiedades lubricantes, es rendidora, no deja la piel grasosa, pero sí muy suave, luego del tratamiento. Es ideal para uso terapéutico .",,,https://www.inishpharmacy.com/p/naqi-massage-lotion-ultra-500ml/400946
Murine Refresh & Soothe Eye Mist 15ml,Health,12.50,400274,,,,,https://www.inishpharmacy.com/p/murine-refresh-and-soothe-eye-mist-15ml/400274
Murine Contacts Refresh And Clean Eye Drops 15ml,Health,6.20,400275,,,,,https://www.inishpharmacy.com/p/murine-contacts-refresh-and-clean-eye-drops-15ml/400275
Microlife Diagnostic Body Fat Scale WS80,Health->Other Healthcare->Electrical Health Care,39.95,MLWS80,"Microlife Diagnostic Body Fat Scales are easy to use and have a memory function for up to 10 people. These scales  automatically calculate the body fat, body water, muscle mass, bone mass, body mass index, and basal metabolic rate in function of height, age and sex.",,,,https://www.inishpharmacy.com/p/microlife-diagnostic-body-fat-scale-ws80/mlws80
Microlife Non-Contact Forehead Thermometer NC 150,Health->Other Healthcare->Electrical Health Care,53.95,NC150,"Microlife Forehead Thermometer is a non-contact touch-free device.  Recommended by doctors this thermometer is both gentle and hygienic.  It can measure forehead, objects and even ambient temperature all in 3 seconds.  This model has a silent operation which makes it ideal for use at nighttime.",,,,https://www.inishpharmacy.com/p/microlife-non-contact-forehead-thermometer-nc-150/nc150
Microlife Blood Pressure Monitor with Stroke Risk Detection BP A150 AFIB,Health->Other Healthcare->Electrical Health Care,59.95,BPA150AFIB,"Microlife Blood Pressure Monitor with Stroke Risk Detection is easy to use with clear, simple to read results. The AFIB technology detects Atrial Fibrillation during measurement to help reduce the risk of stroke. You can switch between single measurement and the recommended automatic triple measurement with ease. This monitor has a range of conical shaped cuffs, which allows it to fit the arm correctly for accurate measurement. The monitor has traffic light indicator showing results.",,,,https://www.inishpharmacy.com/p/microlife-blood-pressure-monitor-with-stroke-risk-detection-bp-a150-afib/bpa150afib
Microlife Blood Pressure Monitor with PAD Technology BP A2 Classic,Health->Other Healthcare->Electrical Health Care,28.95,BPA2CLASSIC,This Microlife Blood Pressure Monitor allows you to take an accurate blood pressure measurement from the comfort of your own home with ease. This monitor has a blood pressure threshold indicator which allows for easy classification. The PAD technology gives detection of heart arrhythmias. It records up to 30 measurements. The monitor has a wide-range M-L-cuff which fits the majority of arms.,,,,https://www.inishpharmacy.com/p/microlife-blood-pressure-monitor-with-pad-technology-bp-a2-classic/bpa2classic
Medrull Corn Removal Plasters With Salicylic Acid 12 Pack,Health->First Aid->Plasters,1.95,MEDCORNPLASTER-8459,Medrull Corn Removal Plasters have been deigned to help reduce pain and pressure relief. These waterproof plasters contain salicylic acid which helps to soften the skin.  Not suitable for use by diabetics.,,,,https://www.inishpharmacy.com/p/medrull-corn-removal-plasters-with-salicylic-acid-12-pack/medcornplaster-8459
Medisure Steam Inhaler Cup,Health->Other Healthcare->Breath Training,4.99,400023,,,,,https://www.inishpharmacy.com/p/medisure-steam-inhaler-cup/400023
Savlon Blister Plasters 5 Pack,Health->Other Healthcare->Footcare->Blisters & Bunion Care,4.75,SAVBLIST5,Savlon Blister Plasters protect blisters from rubbing causing further irritation and they prevent pain. The plasters help the blister to heal faster and the tea tree oil stops it from drying out. They are also hypoallergenic and latex free.,,,,https://www.inishpharmacy.com/p/savlon-blister-plasters-5-pack/savblist5
Scholl Athletes Foot Powder Tolnaftate 1% 75g,Health,4.95,200022,,,,,https://www.inishpharmacy.com/p/scholl-athletes-foot-powder-tolnaftate-1-75g/200022
Puressentiel Respiratory Balm 50ml,Health->Other Healthcare->Breath Training,5.95,PESSBALM50ML,Pureessential Respiratory Balm contains 19 essential oils that all work together to help promote respiratory well-being. This respiratory balm is recommended to use at the first signs of winter discomfort.,,,,https://www.inishpharmacy.com/p/puressentiel-respiratory-balm-50ml/pessbalm50ml
Microlife Blood Pressure Monitor Travel Kit Easy BP A1 Easy,Health->Other Healthcare->Electrical Health Care,29.95,BPA1EASY,Microlife Blood Pressure Monitor is a handy travel kit which is the smallest in the Microlife range.  It is easy to use and its comfortable cuff is suitable for all arm sizes.  It has an easy to use one button enabling ease of use even while travelling.  It has PAD technology which detects any heart arrhythmia.,,,,https://www.inishpharmacy.com/p/microlife-blood-pressure-monitor-travel-kit-easy-bp-a1-easy/bpa1easy
Pedamed Zinc Undecylenate Foot Powder 65g,Health,5.95,200018,"Pedamed 100mg/g Cutaneous Powder is indicated for the prevention of athlete's foot and other fungal skin infections, for the elimination of foot odours and provides an antiperspirant effect.   Prevents Athlete's Foot  Prevents Fungal Skin Infections  Eliminates Foot Odour  Antiperspirant","Pedamed 100mg/g Cutaneous Powder is indicated for the prevention of athlete's foot and other fungal skin infections, for the elimination of foot odours and provides an antiperspirant effect.  Pedamed 100mg/g Cutaneous Powder is a fine white powder containing the active ingredient zinc undecylenate. Zinc undecylenate is an antifungal which works by preventing fungal growth that can cause skin infections. This powder can also be used to remove foot odours and to stop feet from sweating.  Pedamed is manufactured by Ricesteele Manufacturing Ltd, Dublin.","If Pedamed Powder has been prescribed for you by your doctor, follow any instructions he/she may have given you. If you purchased this product without a prescription, follow these directions closely:  Pedamed Powder is for use on the skin only.  Do not get Pedamed Powder in your eyes, nose or mouth. If you get this medicine in your eyes, nose or mouth, rinse immediately with cool tap water.  Wash and dry your hands before and after using this medicine.  Clean and dry the affected area.  Shake a thin layer of Pedamed Powder over the affected area twice daily and rub the powder in gently. For athlete’s foot apply the powder in between the toes and dust socks and inside shoes with powder.  Keep using Pedamed Powder for at least one week after all signs of infection have gone.  For the best results, Pedamed Powder should be used together with an antifungal cream such as Pedamed 100mg/g Cream.  To stop any reoccurrence of the infection, use regularly after showering and bathing. Always read the patient information leaflet. Known hypersensitivity to any of the ingredients. Do not use on broken skin. Pedamed Powder is for use on the skin only.","Zinc undecylenate is the active ingredient. See above for details of the uses / benefits of zinc undecylenate in this product. The other ingredients are zinc oxide, alum, allantoin, chlorhexidine hydrochloride, levomenthol, talc and maize starch.",https://www.inishpharmacy.com/p/pedamed-zinc-undecylenate-foot-powder-65g/200018
Otovent Glue Ear Balloon Nasal Device,Health->Other Healthcare->Ear Care,23.95,5099627635448,The Otovent Glue Ear Ballon is a nasal device that has been designed to treat negative pressure in the middle of the ear. This safe and natural treatment works with the pressurised balloon opening the eustachian tubes. Suitable for adults and children aged 3 years and up.,,,,https://www.inishpharmacy.com/p/otovent-glue-ear-balloon-nasal-device/5099627635448
Puressentiel Respiratory Air Spray 20ml,Health->Other Healthcare->Breath Training,5.95,PESSAIRSPRAY20ML,Pureessential Respiratory Air Spray contains 19 essential oils that all work together to help soothe airways.,,,,https://www.inishpharmacy.com/p/puressentiel-respiratory-air-spray-20ml/pessairspray20ml
Optrex Warming Eye Mask 8 Pack,Health->Other Healthcare,11.50,OPTREX-MASK,Optrex Warming Eye Masks revives and relaxes tired eyes. These masks are for use anytime but are perfect for travelling or just before bed to relax the eyes. The Microsteam Technology gives a warm steam to soothe and moisten tired eyes. These masks are single use and have a strap so that the masks fit securely.,,,"Iron, Activated carbon, Sodium chloride, Vermiculite, Water.",https://www.inishpharmacy.com/p/optrex-warming-eye-mask-8-pack/optrex-mask
Optrex Multi Action Eye Wash 100ml,Health->Other Healthcare,5.95,optrex-wash,"The Optrex Multi Action Eye Wash helps to reduce tired, uncomfortable, irritated eyes which are caused by modern day living such as Computer work or air conditioning. The multi action eye wash gently washes away any particles to cleanse the eye leaving it feeling refreshed and clear.",,,,https://www.inishpharmacy.com/p/optrex-multi-action-eye-wash-100ml/optrex-wash
Optrex Refreshing Eye Drops For Tired Eyes 10ml,Health->Other Healthcare,3.95,optrex-refreshing,"The Optrex Refreshing Eye Drops For Tired eyes are ideal for anyone who would regularly use the computer or driving etc. and your eyes are left feeling tired, sore and uncomfortable. The refreshing eye drops have been specifically designed to help soothe and revitalise tired, sore, uncomfortable eyes instantly.",,,,https://www.inishpharmacy.com/p/optrex-refreshing-eye-drops-for-tired-eyes-10ml/optrex-refreshing
Optrex Contact Lens Eye Drops For Dry Eyes 10ml,Health->Other Healthcare,5.75,OCONTACTLENS,"The Optrex Contact Lens Eye Drops For Dry Eyes is suitable for anyone who suffers from dry eye syndrome. This can be easily caused by modern day living such as too much computer usage, air conditioning etc. The contact lens eye drops work rapidly to moisturise dry eyes of contact lens wearer allowing for longer-lasting comfort.",,,,https://www.inishpharmacy.com/p/optrex-contact-lens-eye-drops-for-dry-eyes-10ml/ocontactlens
Optase TTO Lid Wipes 20 Pack,Health->Other Healthcare,11.95,OPTASE-TTO-WIPES,Optase TTO Lid Wipes are used in the treatment of Blepharitis. They are preservative free and contain a formulation of Tea Tree Oil and Hyaluronic Acid as well as Camomile and Aloe Vera.  The Tea Tree reduces inflammation and cleanses the area with its anti-bacterial properties. The Hyaluronic Acid keeps the eyes moist and soothes the eyelids. These wipes are soft and textured for optimum cleaning and to remove any dandruff from the eyelid.,,,,https://www.inishpharmacy.com/p/optase-tto-lid-wipes-20-pack/optase-tto-wipes
Omron M3 Automatic blood Pressure Monitor,Health->Other Healthcare->Electrical Health Care,84.99,400022,,,,,https://www.inishpharmacy.com/p/omron-m3-automatic-blood-pressure-monitor/400022
Optase Eye Spray 17ml,Health->Other Healthcare,15.95,OPTASE-SPRAY,Optase eye spray is specially designed for dry eyes and eyelids.  Containing sea buckthorn oil as well as omega 3 and other fatty acids it protects the eyes from drying out.  This spray is highly moisturising and soothing on the eyelids.  Optase eye spray even moisturises the skin around the eye and is suitable for even the most sensitive of skin types.,,,,https://www.inishpharmacy.com/p/optase-eye-spray-17ml/optase-spray
Optrex Actimist 2 In 1 Eye Spray 10ml,Health->Other Healthcare,14.95,902355,Optrex ActiMist 2 In 1 Eye Spray is a fast relief spray for dry and irritated eyes. The Optrex ActiMist spray works by repairing the eye’s natural moisture barrier by improving the lipid layer thickness and tear film stability. The easy to use spray has been proven to provide relief for up to 4 hours.,,,,https://www.inishpharmacy.com/p/optrex-actimist-2-in-1-eye-spray-10ml/902355
Vizulize Contact Lens Solution 100ml,Vizulize Contact Lens Solution 100ml,4.50,401640,,,,,https://www.inishpharmacy.com/p/vizulize-contact-lens-solution-100ml/401640
Vizulize Dry Eyes Mist Spray 10ml,Health,11.50,400273,Vizulize Dry Eyes Mist Spray is a quick and easy way to relieve dry eyes.   Spray on closed eyelids.  Soothes and relieves dry eyes.  Moisturises eyes and lids.  Contact lens friendly.  Low odour.  Alcohol free.  Convenient to use.  Hygienic to use  Replenishes the water layer of your tear film  Stabilises the lipid layer  Natural plant extract chamomile provides soothing relief,"The formulation of all Vizulize products means they don't use harsh preservatives and chemicals, such as Benzalkonium Chloride, used in some other branded products on the market today. The Vizulize eyecare range is a comprehensive range of contact lens friendly products suitable for use by vegetarians and vegans. None of the products are tested on animals and the sodium hyaluronate is a biotech developed molecule and NOT derived from animal products.  Lubricant: liposomate isoflavonids, sodium hyaluronate 0.10% & herbal extract.  Preservative: N-hydroxymethylglycinate",,,https://www.inishpharmacy.com/p/vizulize-dry-eyes-mist-spray-10ml/400273
Vizulize Dry Eye Drops 10ml,Vizulize Dry Eye Drops 10ml,4.50,401641,Moisturising & lubricating eye drops.,,,,https://www.inishpharmacy.com/p/vizulize-dry-eye-drops-10ml/401641
