Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
One Touch Condoms Classic ,Toiletries->Toiletries For Him->Condoms & Sexual Health,1.95 - 3.95,P-OTClassic,One Touch Classic Condoms are lubricated with silicone oil. These durable condoms provide maximum protection and comfort.,,,,https://www.inishpharmacy.com/p/one-touch-condoms-classic-/p-otclassic
Nonchalante Underarm Pads Twin Pack 28 Pads,Health,8.49,400919,"Nonchalante underarm pads are the natural, healthy way to let your body do its job properly.  They simply prevent sweat from showing and protect your clothes nothing more, nothing less!   They come in pairs, wrapped in a small bag for extra freshness.  14 pads in the box (enough for 1 week).  Made of non woven, they'll stick to your shirt and stay there for as long as your happy armpits need them.",,,,https://www.inishpharmacy.com/p/nonchalante-underarm-pads-twin-pack-28-pads/400919
Oilatum Scalp Anti Dandruff Shampoo 100ml,Toiletries->Hair Care->Shampoo,11.25,oilatum-shampoo,"Oilatum Scalp Anti-Dandruff Shampoo has been formulated to help relieve symptoms of itchiness, redness and dandruff. The active ingredient Ciclopirox olamine helps to treat flaky scalp conditions and the menthol provides a cooling effect to itch.",,,,https://www.inishpharmacy.com/p/oilatum-scalp-anti-dandruff-shampoo-100ml/oilatum-shampoo
One Touch Condoms Long Love ,Toiletries->Toiletries For Him->Condoms & Sexual Health,1.95 - 3.95,P-OTLL,One Touch Condoms Long Love with BENZOCAINE anaesthetic will help you avoid premature ejaculation and prolong sexual performance while protecting you against sexually transmitted disease and  unwanted pregnancy.,,,,https://www.inishpharmacy.com/p/one-touch-condoms-long-love-/p-otll
NUK Pelvic Floor Trainer,Health->Embarassing Conditions->Bladder Weakness,24.50,10256366,"The Nuk Pelvic Floor Trainer is used to help strengthen the pelvic muscles after child birth. This trainer can be used while carrying out most activities and the tampon-like shape and smooth, silky finish mean that is not only discrete but also comfortable and easy to remove. This product is also recommended by mid-wives. There is a light ball which reverberates with every movement in order to strengthen the pelvic floor muscles.",,,,https://www.inishpharmacy.com/p/nuk-pelvic-floor-trainer/10256366
One Touch Condoms Extra Safe ,Toiletries->Toiletries For Him->Condoms & Sexual Health,1.95 - 3.95,P-OTEXS,One Touch Condoms Extra Safe have a thicker wall to make them more reliable. they also have an increased lubricant quality.,,,,https://www.inishpharmacy.com/p/one-touch-condoms-extra-safe-/p-otexs
Nonchalante Bundle Deal 10 Pack (140 underarm pads),Health,37.99,400920,"Nonchalante underarm pads are the natural, healthy way to let your body do its job properly.  They simply prevent sweat from showing and protect your clothes nothing more, nothing less!   They come in pairs, wrapped in a small bag for extra freshness.  14 pads in the box (enough for 1 week).  Made of non woven, they'll stick to your shirt and stay there for as long as your happy armpits need them.",,,,https://www.inishpharmacy.com/p/nonchalante-bundle-deal-10-pack-140-underarm-pads/400920
Nonchalante Bundle Deal 5 Pack (70 Underarm Pads),Health,18.99,400921,"Nonchalante underarm pads are the natural, healthy way to let your body do its job properly.  They simply prevent sweat from showing and protect your clothes nothing more, nothing less!   They come in pairs, wrapped in a small bag for extra freshness.  14 pads in the box (enough for 1 week).  Made of non woven, they'll stick to your shirt and stay there for as long as your happy armpits need them.",,,,https://www.inishpharmacy.com/p/nonchalante-bundle-deal-5-pack-70-underarm-pads/400921
Nizoral Dandruff Shampoo 100ml,Health->Embarassing Conditions->Dandruff,14.50,300041,,,,,https://www.inishpharmacy.com/p/nizoral-dandruff-shampoo-100ml/300041
Mycosan Fungal Nail Treatment,Health->Embarassing Conditions->Fungal Nail Infection,19.50,M013IE100,Mycosan Nail treatment for fungal nails is a complete treatment which comes in a user-friendly brush applicator.  Mycosan treats the nail quickly and effectively leaving it nourished.  A quick and easy solution to treat your fungal nail.,,,,https://www.inishpharmacy.com/p/mycosan-fungal-nail-treatment/m013ie100
Preparation H Wipes 30 Pack,Toiletries->Toiletries For Her->Feminine Hygiene,3.50,prephwipes,"Preparation H Wipes have been designed to use in place of regular toilet tissue. These wipes contain witch hazel and aloe vera that work together to help soothe and cleanse the anal area. This area will be left moisturise, hydrated and soothed.  To be used before applying Preparation H gel or ointment to the area.",,,,https://www.inishpharmacy.com/p/preparation-h-wipes-30-pack/prephwipes
Neutrogena T/Gel Anti-Dandruff Shampoo Dry Hair 125ml,Health->Embarassing Conditions->Dandruff,5.95,300043,,,,,https://www.inishpharmacy.com/p/neutrogena-t_gel-anti-dandruff-shampoo-dry-hair-125ml/300043
Neat 3B Action Cream 75g,Health->Embarassing Conditions->Excessive Sweating,10.45,NEAT3BCREAM-3105,"Neat 3B Action Cream is designed to help prevent sweat rash and chafing that can occur between the legs, buttocks, breasts. Suitable for athletes, hikers or sports people who experience these issues. The action cream works by removing any moisture from the skin.",,,,https://www.inishpharmacy.com/p/neat-3b-action-cream-75g/neat3bcream-3105
Preparation H Ointment 25g,Health->Embarassing Conditions->Haemorrhoids & Piles,6.70,prep-H-oint,Preparation H Ointment is a rich formula containing natural moisturising ingredients to soothe dry itchy skin around the anal area. Preparation H Ointment provides 3-way action to relieve the itching associated with piles and haemorrhoids.   Quickly absorbed  Moisturises anal area  Soothes itching  Suitable from 12 years of age,,Apply to external anal area after each bowel movement and whenever you feel a sensation of dryness.,,https://www.inishpharmacy.com/p/preparation-h-ointment-25g/prep-h-oint
Neat 3B Face Saver Facial Anti-Perpirant Gel 50g,Health->Embarassing Conditions->Excessive Sweating,11.60,NEATFACIALAP-7258,"Neat 3B Face Saver Facial Anti-Perpirant Gel is designed for people who experience chaffing, excessive sweating from forehead or lip area etc. This gel prevents perspiration and any facial wetness and shine. Can also be applied under makeup and sunscreen.",,,,https://www.inishpharmacy.com/p/neat-3b-face-saver-facial-anti-perpirant-gel-50g/neatfacialap-7258
Preparation H Clear Gel 25g,Health,6.90,400378,"Cooling moisturiser  Preparation H  Clear Gel offers an instant cooling effect on dry, itchy skin around the anal area. It provides 3-way action:   Moisturises skin  Cools anal area  Soothes itching   The gel formula is non-greasy and easy to apply. It has a unique formulation of witch hazel and other soothing ingredients.   Witch hazel is an astringent that can tighten and harden tissues. It is scientifically proven for its ability to moisturise and hydrate dry, itchy skin. It also has soothing and cooling properties","What does Preparation H Clear Gel do?   Moisturises, soothes and hydrates dry itchy skin around the anal area  Helps to promote smooth, healthy skin    Recommended usage Apply freely to anal area after each bowel movement and whenever you feel dryness or itching. If skin irritation occurs whilst using this product, discontinue use. A nozzle is provided for hygienic application. It should be cleaned after every use. For external use only.  Pregnancy & breastfeeding Preparation H  Clear Gel is suitable for use during pregnancy and breastfeeding.",,,https://www.inishpharmacy.com/p/preparation-h-clear-gel-25g/400378
Perspi-Shield Ultra Underarm Sweat Liners 10 Pack,Health->Embarassing Conditions->Excessive Sweating,6.95,pg0055,The Underarm sweat liners are designed to be discreet under clothing with the self-adhesive. They are highly absorbent and will provide you with protection from light to moderate sweating for up to 8 house.  Each box contains 10 individually hygiene wrapped shields that can be easily stored.,,,,https://www.inishpharmacy.com/p/perspi-shield-ultra-underarm-sweat-liners-10-pack/pg0055
Perspi-Rock Natural Deodorant 60g,Health->Embarassing Conditions->Excessive Sweating,5.20,pg0031,"The natural deodorant is rapidly effective on reducing sweat. The deodorant is made from natural potassium alum crystals, which are entirely formed from a natural occurring sulphate mineral. The easily stored deodorant is perfect for on the go users also give you several months of usage.",,,,https://www.inishpharmacy.com/p/perspi-rock-natural-deodorant-60g/pg0031
Neutrogena T/Gel Anti-Dandruff Shampoo Sensitive Scalp 125ml,Health->Embarassing Conditions->Dandruff,5.95,300044,,,,,https://www.inishpharmacy.com/p/neutrogena-t_gel-anti-dandruff-shampoo-sensitive-scalp-125ml/300044
Perspirex Original Antiperspirant Roll-On 20ml,Toiletries->Toiletries For Him->Deodorants,9.95,PERSPIREXROLLON,Perspirex Original Antiperspirant roll-on has been formulated to prevent excessive sweat and odour. This deodorant can be applied at night and will give protection up to 3 days. Not only does this antiperspirant prevent sweat but it also reduces underarm skin irritation.,,,,https://www.inishpharmacy.com/p/perspirex-original-antiperspirant-roll-on-20ml/perspirexrollon
Perspirex Comfort AP Roll-On 20ml,Health->Embarassing Conditions->Excessive Sweating,9.95,PERSPIREX2406,Excessive sweating is a very common problem which can lead to embarrassment. Perspirex Comfort Antiperspirant Roll-on has a unique patent which has been clinically proven to aid in the reduction and prevention of sweat and odour for 3-5 days. It is advised to use Perspirex on clean dry skin each night for one week. Always follow guidelines contained within the packaging before use.,,,"Alcohol Denat, Aluminum Chloride, Calcium Lactate, Hydroxypropylcellulose, Hydrogenated Castor Oil. *Patent pending PCT/DK2014/050322",https://www.inishpharmacy.com/p/perspirex-comfort-ap-roll-on-20ml/perspirex2406
Perspi-Guard Sweat Defence Bodywash & Spray System 200ml + 30ml,Health->Embarassing Conditions->Excessive Sweating,15.65,PGDEFENCE-700147,Perspi guard sweat defence contains Perspi-Guard antibacterial odour control body wash and Perspi-Guard maximum strength antiperspirant spray.  This pack gives you the ultimate defense from sweat and odour.  The body wash controls the bacteria causing the odour and the spray gives you up to 5 days of protection from sweat and odour.,,,,https://www.inishpharmacy.com/p/perspi-guard-sweat-defence-bodywash-and-spray-system-200ml--30ml/pgdefence-700147
Perspi-Guard Maximum Strength Anti-Perspirant Wipes 7 Pack,Health->Embarassing Conditions->Excessive Sweating,14.95,PGWIPES-0185,"Perspi guard Wipes give you ultimate protection from excessive sweating and perspiration.  These wipes are perfect when you're on the go, simply apply before bed once or twice a week.  Suitable for face, underarms, hands and feet these wipes are super handy and effective.",,,,https://www.inishpharmacy.com/p/perspi-guard-maximum-strength-anti-perspirant-wipes-7-pack/pgwipes-0185
Perspi-Guard Sensitive Liquid Anti-Perspirant Gel 50ml,Health->Embarassing Conditions->Excessive Sweating,18.90,pg0093,"The Perspi-Guard Sensitive Liquid gel antiperspirant has been specifically designed for sensitive skin types and people with low tolerance to aluminium chloride, alcohol or common antiperspirant ingredients.  The liquid gel can be used all over the body including the face.",,,,https://www.inishpharmacy.com/p/perspi-guard-sensitive-liquid-anti-perspirant-gel-50ml/pg0093
Perspi-guard Odour Control Bodywash 200ml,Health->Embarassing Conditions->Excessive Sweating,5.75,pg0130,The Perspi- Guard Antibacterial Odour Control Bodywash  has been formulated with a 0.2% Triclosan content to effectively target and reduce the odour causing bacteria that build up on the skin as a direct result of sweating.,,"Use daily to reduce or eliminate persistent body odour.  Due to the antibacterial properties, it is intended for use as a treatment for body odours and not a standard shower gel.",,https://www.inishpharmacy.com/p/perspi-guard-odour-control-bodywash-200ml/pg0130
Perspi-Guard Maximum Strength Anti-Perspirant Spray 50ml,Health->Embarassing Conditions->Excessive Sweating,12.85,pg0000,Perspi-Guard Maxium 5 is an effective antiperspirant for problem swearing. Only one or two applications are needed per week to control the excessive sweat and body odour. This highly active antiperspirant usese high quality ingredients to ensure complete protection from sweat and odour while remaining remarkably gentle on all skin types.,,"Suitable for use in most areas of the body, with the exception of the face.  Works effectively under the arms, on the palms and the soles of the feet, all areas that are commonly affected with excessive sweating.",,https://www.inishpharmacy.com/p/perspi-guard-maximum-strength-anti-perspirant-spray-50ml/pg0000
PerioKin Spray for the Control of Bacterial Plaque 40ml,Toiletries->Dental->Dry/Sore Mouth,7.75,401149,Helps to reduce dental plaque      Protects and takes care of the gum  Contains Chlorhexidine,,,,https://www.inishpharmacy.com/p/periokin-spray-for-the-control-of-bacterial-plaque-40ml/401149
Perspi-Guard Maximum 5 Anti-Perspirant Spray 30ml,Health->Embarassing Conditions->Excessive Sweating,11.45,pg0109,Perspi-Guard Maxium 5 is an effective antiperspirant for problem swearing. Only one or two applications are needed per week to control the excessive sweat and body odour. This highly active antiperspirant usese high quality ingredients to ensure complete protection from sweat and odour while remaining remarkably gentle on all skin types.,,"Suitable for use in most areas of the body, with the exception of the face. Works effectively under the arms, on the palms and the soles of the feet, all areas that are commonly affected with excessive sweating.",,https://www.inishpharmacy.com/p/perspi-guard-maximum-5-anti-perspirant-spray-30ml/pg0109
Pedamed Zinc Undecylenate Foot Powder 65g,Health,5.95,200018,"Pedamed 100mg/g Cutaneous Powder is indicated for the prevention of athlete's foot and other fungal skin infections, for the elimination of foot odours and provides an antiperspirant effect.   Prevents Athlete's Foot  Prevents Fungal Skin Infections  Eliminates Foot Odour  Antiperspirant","Pedamed 100mg/g Cutaneous Powder is indicated for the prevention of athlete's foot and other fungal skin infections, for the elimination of foot odours and provides an antiperspirant effect.  Pedamed 100mg/g Cutaneous Powder is a fine white powder containing the active ingredient zinc undecylenate. Zinc undecylenate is an antifungal which works by preventing fungal growth that can cause skin infections. This powder can also be used to remove foot odours and to stop feet from sweating.  Pedamed is manufactured by Ricesteele Manufacturing Ltd, Dublin.","If Pedamed Powder has been prescribed for you by your doctor, follow any instructions he/she may have given you. If you purchased this product without a prescription, follow these directions closely:  Pedamed Powder is for use on the skin only.  Do not get Pedamed Powder in your eyes, nose or mouth. If you get this medicine in your eyes, nose or mouth, rinse immediately with cool tap water.  Wash and dry your hands before and after using this medicine.  Clean and dry the affected area.  Shake a thin layer of Pedamed Powder over the affected area twice daily and rub the powder in gently. For athlete’s foot apply the powder in between the toes and dust socks and inside shoes with powder.  Keep using Pedamed Powder for at least one week after all signs of infection have gone.  For the best results, Pedamed Powder should be used together with an antifungal cream such as Pedamed 100mg/g Cream.  To stop any reoccurrence of the infection, use regularly after showering and bathing. Always read the patient information leaflet. Known hypersensitivity to any of the ingredients. Do not use on broken skin. Pedamed Powder is for use on the skin only.","Zinc undecylenate is the active ingredient. See above for details of the uses / benefits of zinc undecylenate in this product. The other ingredients are zinc oxide, alum, allantoin, chlorhexidine hydrochloride, levomenthol, talc and maize starch.",https://www.inishpharmacy.com/p/pedamed-zinc-undecylenate-foot-powder-65g/200018
Tena Lady Pads Super 15 Pack,Health->Continence Care,8.50,401091,TENA Lady Super provides extra body coverage when you need more security. It keeps you feeling fresh all day      Odour Control helps prevent unwanted odour           TENA Lady pads with Odour Control help prevent unwanted odour for discretion.         The Dry Fast Core locks away wetness for good           Dry Fast Core provides very effective leakage protection. The pad contains super-absorbent micro beads that retain urine and keep it locked in. TENA Lady gives you peace of mind and confidence.         Extra gentle and dry Silky Soft Surface against the skin,"TENA Lady is body-shaped for discretion and comfort  TENA Lady provides excellent protection, comfort and discretion. TENA Lady pads are body shaped, designed to make you feel at ease, so you can focus on the fun things in life.    Soft textile breathable outer material helps maintain healthy skin  TENA Lady has soft, breathable material that allows air to circulate, preventing dampness and promoting skin health. TENA Lady keeps you feeling fresh.",,,https://www.inishpharmacy.com/p/tena-lady-pads-super-15-pack/401091
Tena Comfort Pads Extra 40 Pack,Health->Continence Care,33.60,401082,"TENA Comfort Extra with ConfioAir is fully breathable, dermatologically tested and therefore promotes healthy skin for your loved ones. The unique bowl shape and added absorbency provide leakage security and the textile-like material feels very soft.       ConfioAir allows skin to breathe         Breathable textile-like back-sheet maintains dryness for comfort and healthy skin.         Unique bowl shape for comfort and leakage security           TENA Comfort has an All-Round Barrier that creates a bowl shape for a close body fit. This leads to improved comfort for the individual and ensures leakage protection.         To be worn with TENA fixation pants for body-close fit","Dermatologically tested  All material is dermatologically tested to promote skin health.    Fast acting, highly absorbent core provides leakage security  FeelDry technology rapidly wicks away even large volumes of urine into the product core. The urine remains locked in the core even under pressure, keeping it away from the skin, for enhanced comfort.      The Odour Neutralizer reduces the effect of ammonia odour  The Odour Neutralizer reduces the effect of ammonia odour, giving a feeling of freshness and dignity.      Wetness indicator shows when it is time to change  The wetness indicator on the outside of the product turns from yellow to blue when it is time to change.      Quick and easy identification  Colour coded absorbency level and clear product type indicators on product and pack.",,,https://www.inishpharmacy.com/p/tena-comfort-pads-extra-40-pack/401082
Tena Lady Normal 12 Pack,Health->Continence Care,3.85,401065,"A soft and anatomically shaped pad. As discreet as sanitary protection and much more absorbent. You will feel instantly dry and comfortable.      The Body Shaped DRYZone fits the body for excellent absorption and discretion           TENA Lady is specifically shaped to offer superior absorption to prevent leaks. Coupled with our unique Fresh Odour Control™, it’s the perfect fit that offers ultimate protection.         Fresh Odour Control for confidence           Don't let urine leakage slow you down! TENA Lady pads have Fresh Odour Control. It helps prevent the formation of unwanted odour. TENA Lady keeps you feeling fresh and confident whatever comes your way.         The soft side elastic shapes the pad for a close fit","The Dry Fast Core locks away wetness for good  Dry Fast Core provides very effective leakage protection. The pad contains super-absorbent micro beads that retain urine and keep it locked in. TENA Lady gives you peace of mind and confidence.    Extra gentle and dry Silky Soft Surface against the skin  Dryness is important for feeling fresh and protecting the skin. That is why TENA Lady pads have a Silky Soft textile-like surface that instantly whisks away any moisture from your skin. TENA Lady pads keep you feeling dry and confident.      Individually wrapped  Each TENA Lady pad is individually wrapped and can easily be popped into your handbag or pocket. TENA Lady pads are easy to carry around and easy to dispose of.      Soft textile breathable outer material helps maintain healthy skin  TENA Lady has soft, breathable material that allows air to circulate, preventing dampness and promoting skin health. TENA Lady keeps you feeling fresh.",,,https://www.inishpharmacy.com/p/tena-lady-normal-12-pack/401065
Servocare Bidet Sitz Bath 2000ml,Health->Embarassing Conditions->Haemorrhoids & Piles,34.95,M411499,"The Servocare Bidget Sitz Bath has been designed to fit onto the toilet to transform into a bidet to enable washing at the front and back. The reservoir. This sitz bath includes a water reservoir bag, spray nozzle and seat (blue).",,,,https://www.inishpharmacy.com/p/servocare-bidet-sitz-bath-2000ml/m411499
Tena Lady Discreet Mini Pads 20 Pack,Health->Continence Care,3.95,401064,"The same size as a small sanitary protection designed for light bladder weakness. It provides your loved one security, comfort and dryness all day long. TENA Lady Mini remains dry even under pressure.   Hover mouse over for more information        Fresh Odour Control helps prevent unwanted odour    TENA Lady pads have Fresh Odour Control. It helps prevent the formation of unwanted odour, leaving the person you are caring for feeling fresh.    The Dry Fast Core locks away wetness for good           Dry Fast Core provides the most effective leakage protection. The pad contains super-absorbent micro beads that retain urine and keep it locked in. TENA Lady gives your loved one peace of mind and confidence.       Extra gentle and dry Silky Soft Surface against the skin","TENA Lady is body-shaped for discretion and comfort  TENA Lady provides excellent protection, comfort and discretion. TENA Lady pads are body shaped to keep your loved one feeling comfortable and confident.    Individually wrapped for convenience  Every TENA Lady pad is individually wrapped which means that they can be discretely carried and conveniently disposed of.      Soft textile breathable outer material helps maintain healthy skin  TENA Lady has soft, breathable material that allows air to circulate, preventing dampness and promoting skin health. TENA Lady keeps the individual feeling fresh.",,,https://www.inishpharmacy.com/p/tena-lady-discreet-mini-pads-20-pack/401064
Tena Lady Maxi Night Pads 6 Pack,Health->Continence Care,3.85,401079,"TENA Lady Maxi Night has a unique shape. Wider at the back to provide extra coverage, absorbency and security when lying down.   Hover mouse over for more information          Fresh Odour Control helps prevent unwanted odour           TENA Lady pads have Fresh Odour Control. It helps prevent the formation of unwanted odour, leaving the person you are caring for feeling fresh.         The Dry Fast Core locks away wetness for good           Dry Fast Core provides the most effective leakage protection. The pad contains super-absorbent micro beads that retain urine and keep it locked in. TENA Lady gives your loved one peace of mind and confidence.         Extra gentle and dry Silky Soft Surface against the skin","TENA Lady is body-shaped for discretion and comfort  TENA Lady provides excellent protection, comfort and discretion. TENA Lady pads are body shaped to keep your loved one feeling comfortable and confident.    Individually wrapped for convenience  Every TENA Lady pad is individually wrapped which means that they can be discretely carried and conveniently disposed of.      The soft side elastic shapes the pad for a close fit  The soft side elastics help the TENA Lady pad to follow the contours of the body, providing your loved one with additional leakage protection and added comfort.      Soft textile breathable outer material helps maintain healthy skin  TENA Lady has soft, breathable material that allows air to circulate, preventing dampness and promoting skin health. TENA Lady keeps your loved one feeling fresh.",,,https://www.inishpharmacy.com/p/tena-lady-maxi-night-pads-6-pack/401079
Scholl Fresh Step Shoe Spray 150ml,Health,4.35,200023,Scholl Fresh step Show Spray is formulated to instantly eliminate odour and provide shoes with a 24 hour odour protection and freshness. Dries with no residue.,,,,https://www.inishpharmacy.com/p/scholl-fresh-step-shoe-spray-150ml/200023
Rowatanal Haemorrhoids Cream 26g,Health->Embarassing Conditions->Haemorrhoids & Piles,6.25,902601,"Rowatanal Haemorrhoids Cream is used to treat and help relieve pain, itching/burning sensations that are associated with haemorrhoids, irritation around the back passage, pruritus and other related conditions.","Rowatanal is used to relieve the pain and itching associated with internal and external haemorrhoids (Piles), pruritis (symptoms of itching) and irritation around the back passage and other related conditions. It has antiseptic and astringent (cleansing ) properties. It relieves the intense itching and burning sensation associated with haemorrhoids.  You must talk to a doctor if you do not feel better or if you feel worse.  How to use?  Adults Only  Rowatanal  is for rectal use only and should not be taken by mouth.  Wash the anal area thoroughly and dry carefully with a very soft towel. Apply the cream to the affected area 2-3 times daily and after each bowel movement until the condition is controlled.  For internal haemorrhoids use the applicator nozzle provided.  If you are pregnant or breast-feeding  This product should not be used during pregnancy and lactation unless considered by your physician.  Possible Side effects  Like all medicines, this medicine can cause side effects, although not everyone gets them. Side effects have been reported rarely with the use of this and similar products. Side effects include a brief cooling sensation on the application of the cream. Sensitivity reactions have been reported very rarely.","Always use this medicine exactly as described in the leaflet or as your doctor, pharmacist or nurse has told you. Check with your doctor or pharmacist if you are not sure.",,https://www.inishpharmacy.com/p/rowatanal-haemorrhoids-cream-26g/902601
Scholl Athletes Foot Powder Tolnaftate 1% 75g,Health,4.95,200022,,,,,https://www.inishpharmacy.com/p/scholl-athletes-foot-powder-tolnaftate-1-75g/200022
Scholl Freeze Verruca & Wart Remover 80ml,Health->Other Healthcare->Footcare,14.95,401159,,,,,https://www.inishpharmacy.com/p/scholl-freeze-verruca-and-wart-remover-80ml/401159
Replens MD Longer Lasting Vaginal Moisturiser Two Week Supply 6 Applicators,Replens MD Longer Lasting Vaginal Moisturiser Two Week Supply 6 Applicators,13.95,400428,,,,,https://www.inishpharmacy.com/p/replens-md-longer-lasting-vaginal-moisturiser-two-week-supply-6-applicators/400428
Replens MD Longer Lasting Vaginal Moisturiser Four Week Supply 35g Tube,Replens MD Longer Lasting Vaginal Moisturiser Four Week Supply 35g Tube,13.45,400429,,,,,https://www.inishpharmacy.com/p/replens-md-longer-lasting-vaginal-moisturiser-four-week-supply-35g-tube/400429
Replens MD Longer Lasting Vaginal Moisturiser One Week Supply 3 Applicators,Replens MD Longer Lasting Vaginal Moisturiser One Week Supply 3 Applicators,7.95,400427,,,,,https://www.inishpharmacy.com/p/replens-md-longer-lasting-vaginal-moisturiser-one-week-supply-3-applicators/400427
Relactagel Vaginal Gel -Treats And Prevents Bacterial Vaginosis 7 Pack,Health,11.95,400380,Relactagel is a natural approach to the management of BV through the regulation of vaginal pH. Relactagel is a lactic acid gel which:  Restores and maintains the natural acidity of the vagina to create a suitable environment for lactobacilli to grow  Relieves abnormal vaginal discharge & odour  Treats and prevents BV  Contains no preservatives  Can be used during pregnancy  For more information click  here,,For BV Treatment: One tube per day for 7 days at bedtime For BV Prevention: One tube per day for 2-3 days at bedtime after your period.,,https://www.inishpharmacy.com/p/relactagel-vaginal-gel--treats-and-prevents-bacterial-vaginosis-7-pack/400380
Regelle Long Lasting Vaginal Moisturiser 6 Pre-filled applicators,Regelle Long Lasting Vaginal Moisturiser 6 Pre-filled applicators,11.95,400904,"Regelle is a water-based intravaginal gel that is clinically proven to provide soothing, continuous moisture, giving relief from symptoms of vaginal dryness, atrophy, itching, irritation and discomfort.   Long Lasting Vaginal Moisturiser  Soothing Immediate Relief from Dryness, Itching, Irritation and Discomfort","Regelle ®  is a vaginal gel intended for the symptomatic relief of vaginal atrophy, dryness, itching, irritation and discomfort.  Regelle ®  is a fast acting hormone-free vaginal moisturiser designed to provide instant and long-lasting relief from the symptoms of menopausal and post-menopausal vaginal dryness. Regelle ®  has a pH which is compatible with a healthy vaginal environment. Multiple applications of the gel results in a change of pH towards the normal physiological range found in pre-menopausal women. Each application of Regelle ®  provides a moisturising effect for up to 3 days.",,,https://www.inishpharmacy.com/p/regelle-long-lasting-vaginal-moisturiser-6-pre-filled-applicators/400904
Zovirax Cold Sore Cream 5% Aciclovir 2g,Health->Embarassing Conditions->Mouth Ulcers & Cold Sores,8.50,903204,"Zovirax Cold Sore Cream 5% Aciclovir 2g is used to treat cold sores. The active ingredient, aciclovir is an antiviral agent. This cream contains 50 milligrams of aciclovir per gram.  You Must Be Aged Over 18 Years to Purchase This Product.","Who can use?    This product is for use in adults and children.    How to use?  Start using the cream when you get the first signs of infection. You may see skin blisters or be able to recognise the tingle sensation that means a blister will soon appear. Apply liberally to the area every 4 hours during your day (5 times per day. Always wash your hands before and after use.  If you are pregnant or breast-feeding.    As with all medication, please consult your doctor if you are pregnant or breast-feeding before using this product.  Driving and using machines  This medication should not impair your ability to drive or use machinery, however if you are affected in any way do not drive or use machinery.  Possible side effects   This medication can have side-effects, like all medicines, although these are usually mild and do not affect everyone. If you experience any side effects, please consult your doctor.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Start using the cream when you get the first signs of infection. You may see skin blisters or be able to recognise the tingle sensation that means a blister will soon appear. Apply liberally to the area every 4 hours during your day (5 times per day. Always wash your hands before and after use.,This cream contains 50 milligrams of aciclovir per gram,https://www.inishpharmacy.com/p/zovirax-cold-sore-cream-5-aciclovir-2g/903204
Vitis Gingival Mouthwash Alcohol Free 500ml,Toiletries->Dental->Mouthwash,6.65,6111120,Vitis Gingival Mouthwash is an alcohol free formula that helps prevent gingival inflammation and bleeding to the gums.,,,,https://www.inishpharmacy.com/p/vitis-gingival-mouthwash-alcohol-free-500ml/6111120
Vitis Gingival Toothpaste 100ml,Toiletries->Dental->Toothpaste,5.15,6111112,Vitis Gingival toothpaste has been formulated to help prevent and treat gingivitis gum inflammation and bleeding. This daily long term use toothpaste will reduce redness leaving your gums in a healthy condition.,,,,https://www.inishpharmacy.com/p/vitis-gingival-toothpaste-100ml/6111112
Viralief Aciclovir 50mg/g Cold Sore Cream 2g,Health->Embarassing Conditions->Mouth Ulcers & Cold Sores,5.95,VIRALIEF-2054,"Viralief Cold Sore Cream contains Aciclovir and is used to treat cold sores, especially in the early stage of development. Viralief contains 5% aciclovir.  You Must Be Aged Over 18 Years to Purchase This Product.","Who can use?  This product is for use in adults and children.    How to use?  Start using the cream when you get the first signs of infection. You may see skin blisters or be able to recognise the tingle sensation that means a blister will soon appear. Spread a thin layer of cream onto the cold sore about every 4 hours during your day (5 times per day), using a cotton bud.  If you are pregnant or breast-feeding.  As with all medication, please consult your doctor if you are pregnant or breast-feeding before using this product.  Driving and using machines  This medication should not impair your ability to drive or use machinery, however if you are affected in any way do not drive or use machinery.  Possible side effects  This medication can have side-effects, like all medicines, although these are usually mild and do not affect everyone. If you experience any side effects, please consult your doctor.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.","Start using the cream when you get the first signs of infection. You may see skin blisters or be able to recognise the tingle sensation that means a blister will soon appear. Spread a thin layer of cream onto the cold sore about every 4 hours during your day (5 times per day), using a cotton bud.",Each gram of Viralief Cream c ontains 50 milligrams of aciclovir,https://www.inishpharmacy.com/p/viralief-aciclovir-50mg_g-cold-sore-cream-2g/viralief-2054
